loss,accuracy,val_accuracy
7.30562605895102e-05,0.6,0.88
7.279402780113742e-05,0.6,0.88
7.260331767611206e-05,0.6,0.88
7.234108488773927e-05,0.6,0.88
7.214083598228171e-05,0.6,0.88
7.196443038992584e-05,0.6,0.88
7.172127516241744e-05,0.6,0.88
7.154010381782427e-05,0.6,0.88
7.123495743144304e-05,0.6,0.88
7.106809061951935e-05,0.6,0.88
7.083923264872283e-05,0.6,0.88
7.062466465868056e-05,0.6,0.88
7.03719852026552e-05,0.6,0.88
7.016697782091796e-05,0.6,0.88
6.994765863055363e-05,0.6,0.88
6.972833216423169e-05,0.6,0.88
6.949948874535039e-05,0.6,0.88
6.930401286808774e-05,0.6,0.88
6.910851516295224e-05,0.6,0.88
6.89035005052574e-05,0.6,0.88
6.863173621241003e-05,0.6,0.88
6.842672155471519e-05,0.6,0.88
6.825984746683389e-05,0.6,0.88
6.80882076267153e-05,0.6,0.88
6.784983270335943e-05,0.6,0.88
6.768295133952051e-05,0.6,0.88
6.750653847120702e-05,0.6,0.88
6.729198503307998e-05,0.6,0.88
6.707743887091056e-05,0.6,0.88
6.685811240458861e-05,0.6,0.88
6.666740227956325e-05,0.6,0.88
6.648623093497008e-05,0.6,0.88
6.628120900131762e-05,0.6,0.88
6.609526462852955e-05,0.6,0.88
6.59522193018347e-05,0.6,0.88
6.574721919605508e-05,0.6,0.88
6.557556480402127e-05,0.6,0.88
6.543252675328404e-05,0.6,0.88
6.516075518447906e-05,0.6,0.88
6.494620902230963e-05,0.6,0.88
6.476026464952156e-05,0.6,0.88
6.454094545915723e-05,0.6,0.88
6.435022805817425e-05,0.6,0.88
6.414998642867431e-05,0.6,0.88
6.400695565389469e-05,0.6,0.88
6.386391032719985e-05,0.6,0.88
6.367797323036939e-05,0.6,0.88
6.348725582938641e-05,0.6,0.88
6.333945202641189e-05,0.6,0.88
6.309152377070859e-05,0.6,0.88
6.293894693953916e-05,0.6,0.88
6.276731437537819e-05,0.6,0.88
6.259565998334438e-05,0.6,0.88
6.24097156105563e-05,0.6,0.88
6.223331001820043e-05,0.6,0.88
6.21045837760903e-05,0.6,0.88
6.187095277709886e-05,0.6,0.88
6.17612968198955e-05,0.6,0.88
6.15229073446244e-05,0.6,0.88
6.140370533103123e-05,0.6,0.88
6.121775368228555e-05,0.6,0.88
6.103180203353986e-05,0.6,0.88
6.085063796490431e-05,0.6,0.88
6.072190444683656e-05,0.6,0.88
6.053595279809088e-05,0.6,0.88
6.036907507223077e-05,0.6,0.88
6.021173976478167e-05,0.6,0.88
6.00162566115614e-05,0.6,0.88
5.985414463793859e-05,0.6,0.88
5.9701575082726777e-05,0.6,0.88
5.949656042503193e-05,0.6,0.88
5.938213143963367e-05,0.6,0.88
5.920571129536256e-05,0.6,0.88
5.906744263484143e-05,0.6,0.88
5.889580643270165e-05,0.6,0.88
5.8681242080638185e-05,0.6,0.88
5.850484012626112e-05,0.6,0.88
5.833795876242221e-05,0.6,0.88
5.820923615829088e-05,0.6,0.88
5.809003414469771e-05,0.6,0.88
5.788501221104525e-05,0.6,0.88
5.776581383543089e-05,0.6,0.88
5.761324428021908e-05,0.6,0.88
5.746543320128694e-05,0.6,0.88
5.726041126763448e-05,0.6,0.88
5.714598228223622e-05,0.6,0.88
5.699818939319812e-05,0.6,0.88
5.68503855902236e-05,0.6,0.88
5.668350422638469e-05,0.6,0.88
5.6521399528719485e-05,0.6,0.88
5.636405694531277e-05,0.6,0.88
5.6249627959914505e-05,0.6,0.88
5.610658627119847e-05,0.6,0.88
5.60016960662324e-05,0.6,0.88
5.584912287304178e-05,0.6,0.88
5.568701453739777e-05,0.6,0.88
5.553444498218596e-05,0.6,0.88
5.542954386328347e-05,0.6,0.88
5.5272201279876754e-05,0.6,0.88
5.509102265932597e-05,0.6,0.88
5.496229641721584e-05,0.6,0.88
5.48144853382837e-05,0.6,0.88
5.466668517328799e-05,0.6,0.88
5.451410834211856e-05,0.6,0.88
5.435200000647456e-05,0.6,0.88
5.4256641305983067e-05,0.6,0.88
5.411359961726703e-05,0.6,0.88
5.39896464033518e-05,0.6,0.88
5.385136682889424e-05,0.6,0.88
5.370356302591972e-05,0.6,0.88
5.359389979275875e-05,0.6,0.88
5.3465166274691e-05,0.6,0.88
5.331735883373767e-05,0.6,0.88
5.3221996495267376e-05,0.6,0.88
5.3083735110703856e-05,0.6,0.88
5.290254921419546e-05,0.6,0.88
5.277858872432262e-05,0.6,0.88
5.263078128336929e-05,0.6,0.88
5.253065683064051e-05,0.6,0.88
5.23637754668016e-05,0.6,0.88
5.221597530180589e-05,0.6,0.88
5.208723814575933e-05,0.6,0.88
5.199187944526784e-05,0.6,0.88
5.1872677431674674e-05,0.6,0.88
5.17677835887298e-05,0.6,0.88
5.161521403351799e-05,0.6,0.88
5.150554716237821e-05,0.6,0.88
5.137682092026808e-05,0.6,0.88
5.121470530866645e-05,0.6,0.88
5.106689786771312e-05,0.6,0.88
5.099061309010722e-05,0.6,0.88
5.087141471449286e-05,0.6,0.88
5.0737908168230206e-05,0.6,0.88
5.0594870117492974e-05,0.6,0.88
5.0466140237404034e-05,0.6,0.88
5.029926251154393e-05,0.6,0.88
5.021343895350583e-05,0.56,0.88
5.009424785384908e-05,0.56,0.88
4.995120616513304e-05,0.56,0.88
4.9851070798467845e-05,0.56,0.88
4.975095362169668e-05,0.56,0.88
4.965081825503148e-05,0.56,0.88
4.9469632358523086e-05,0.56,0.88
4.93695042678155e-05,0.56,0.88
4.9231235607294366e-05,0.56,0.88
4.91263454023283e-05,0.56,0.88
4.900237399851903e-05,0.56,0.88
4.889748015557416e-05,0.56,0.88
4.880212145508267e-05,0.56,0.88
4.86924582219217e-05,0.56,0.88
4.855895531363785e-05,0.56,0.88
4.844452632823959e-05,0.56,0.88
4.828240707865916e-05,0.56,0.88
4.819659443455748e-05,0.56,0.88
4.806309152627364e-05,0.56,0.88
4.796296707354486e-05,0.56,0.88
4.786760837305337e-05,0.56,0.88
4.77722569485195e-05,0.56,0.88
4.762444223160856e-05,0.56,0.88
4.749094296130352e-05,0.56,0.88
4.737174094771035e-05,0.56,0.88
4.731452645501122e-05,0.56,0.88
4.721916775451973e-05,0.56,0.88
4.710473513114266e-05,0.56,0.88
4.699507189798169e-05,0.56,0.88
4.686156171374023e-05,0.56,0.88
4.6718527300981805e-05,0.56,0.88
4.661839921027422e-05,0.56,0.88
4.650873597711325e-05,0.56,0.88
4.637523670680821e-05,0.56,0.88
4.628464739653282e-05,0.56,0.88
4.616067235474475e-05,0.56,0.88
4.607008304446936e-05,0.56,0.88
4.59461152786389e-05,0.56,0.88
4.587459989124909e-05,0.56,0.88
4.574108970700763e-05,0.56,0.88
4.566003553918563e-05,0.56,0.88
4.553606777335517e-05,0.56,0.88
4.5450251491274685e-05,0.56,0.88
4.535965490504168e-05,0.56,0.88
4.5259526814334095e-05,0.56,0.88
4.513556268648245e-05,0.56,0.88
4.502589945332147e-05,0.56,0.88
4.490669016377069e-05,0.56,0.88
4.48161008534953e-05,0.56,0.88
4.469689883990213e-05,0.56,0.88
4.462061042431742e-05,0.56,0.88
4.452525172382593e-05,0.56,0.88
4.444419391802512e-05,0.56,0.88
4.429639739100821e-05,0.56,0.88
4.42105665570125e-05,0.56,0.88
4.409614120959304e-05,0.56,0.88
4.400077887112275e-05,0.56,0.88
4.390063986647874e-05,0.56,0.88
4.380051905172877e-05,0.56,0.88
4.371469913166948e-05,0.56,0.88
4.36098052887246e-05,0.56,0.88
4.35192087024916e-05,0.56,0.88
4.344768967712298e-05,0.56,0.88
4.33475652243942e-05,0.56,0.88
4.3247429857729e-05,0.56,0.88
4.3094853026559576e-05,0.56,0.88
4.303763489588164e-05,0.56,0.88
4.293274105293676e-05,0.56,0.88
4.282307781977579e-05,0.56,0.88
4.275633182260208e-05,0.56,0.88
4.267050826456398e-05,0.56,0.88
4.25560720032081e-05,0.56,0.88
4.2451178160263225e-05,0.56,0.88
4.235581945977174e-05,0.56,0.88
4.225569136906415e-05,0.56,0.88
4.2136489355470985e-05,0.56,0.88
4.204589276923798e-05,0.56,0.88
4.196483496343717e-05,0.56,0.88
4.187901140539907e-05,0.56,0.88
4.179318420938216e-05,0.56,0.88
4.1697825508890674e-05,0.56,0.88
4.157862713327632e-05,0.56,0.88
4.148327207076363e-05,0.56,0.88
4.140698365517892e-05,0.56,0.88
4.130685556447133e-05,0.56,0.88
4.12400986533612e-05,0.56,0.88
4.112566966796294e-05,0.56,0.88
4.103507671970874e-05,0.56,0.88
4.095878830412403e-05,0.56,0.88
4.08920350309927e-05,0.56,0.88
4.078713755006902e-05,0.56,0.88
4.071084913448431e-05,0.56,0.88
4.0605951653560624e-05,0.56,0.88
4.053443262819201e-05,0.56,0.88
4.046290996484458e-05,0.56,0.88
4.035324673168361e-05,0.56,0.88
4.025788803119213e-05,0.56,0.88
4.017206447315402e-05,0.56,0.88
4.009577969554812e-05,0.56,0.88
4.002902642241679e-05,0.56,0.88
3.994319558842108e-05,0.56,0.88
3.986214142059907e-05,0.56,0.88
3.97572475776542e-05,0.56,0.88
3.9657115848967806e-05,0.56,0.92
3.953792111133225e-05,0.56,0.92
3.946162905776873e-05,0.56,0.92
3.937580186175183e-05,0.56,0.92
3.93138216168154e-05,0.56,0.92
3.926137287635356e-05,0.56,0.92
3.917077992809936e-05,0.56,0.92
3.9080186979845166e-05,0.56,0.92
3.900390220223926e-05,0.52,0.92
3.8937148929107934e-05,0.52,0.92
3.8822716305730864e-05,0.52,0.92
3.873688910971396e-05,0.52,0.92
3.868444764520973e-05,0.52,0.92
3.860815559164621e-05,0.52,0.92
3.850802386295982e-05,0.52,0.92
3.84412742278073e-05,0.52,0.92
3.833637310890481e-05,0.52,0.92
3.824101440841332e-05,0.52,0.92
3.812657814705744e-05,0.52,0.92
3.80788987968117e-05,0.52,0.92
3.800737977144309e-05,0.52,0.92
3.7940630136290565e-05,0.52,0.92
3.786910747294314e-05,0.52,0.92
3.779282269533724e-05,0.52,0.92
3.7683155824197456e-05,0.52,0.92
3.759255923796445e-05,0.52,0.92
3.753534474526532e-05,0.52,0.92
3.7468591472134e-05,0.52,0.92
3.736369035323151e-05,0.52,0.92
3.72826361854095e-05,0.52,0.92
3.722542169271037e-05,0.52,0.92
3.713006299221888e-05,0.52,0.92
3.707284486154094e-05,0.52,0.92
3.697747888509184e-05,0.52,0.92
3.692503378260881e-05,0.52,0.92
3.685828050947748e-05,0.52,0.92
